pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
0,alabama,60,"Huntsville served as temporary capital from 1819 to 1820, when the seat of government moved to Cahaba in Dallas County.Cahaba, now a ghost town, was the first permanent state capital from 1820 to 1825.",0.06,0.0604338645935058,0.065387412905693,0.0733454376459121,0.0481407269835472,0.0417782962322235,0.064918078482151,0.0915656015276908,0.0653223395347595,0.2514436841011047,0.2376645654439926
0,alabama,61,"The Alabama Fever land rush was underway when the state was admitted to the Union, with settlers and land speculators pouring into the state to take advantage of fertile land suitable for cotton cultivation.",0.1,0.2979292571544647,0.0657942071557045,0.0700418502092361,0.0569522567093372,0.0430717431008815,0.0549640245735645,0.0893706977367401,0.0686574578285217,0.2018429785966873,0.0513755492866039
0,alabama,62,"Part of the frontier in the 1820s and 1830s, its constitution provided for universal suffrage for white men.",0.01,0.0465723983943462,0.1047158241271972,0.0213985349982976,0.0555248260498046,0.0392914600670337,0.0672868639230728,0.039519764482975,0.4145865142345428,0.1887636035680771,0.0223402045667171
0,alabama,63,Southeastern planters and traders from the Upper South brought slaves with them as the cotton plantations in Alabama expanded.,0.01,0.1135472059249877,0.0400841906666755,0.1101931929588317,0.0457912124693393,0.0423737913370132,0.0738355740904808,0.0529771447181701,0.0682038143277168,0.4225164353847503,0.030477438122034
0,alabama,64,"The economy of the central Black Belt (named for its dark, productive soil) was built around large cotton plantations whose owners' wealth grew mainly from slave labor.",0.02,0.245609238743782,0.034304428845644,0.0816835984587669,0.0506162643432617,0.0516600310802459,0.0541193187236785,0.0426133051514625,0.0433494038879871,0.3388961255550384,0.0571482665836811
0,alabama,65,"The area also drew many poor, disenfranchised people who became subsistence farmers.",0.03,0.1555204391479492,0.0391347967088222,0.068150907754898,0.0891675278544426,0.3876824975013733,0.071334533393383,0.0297186076641082,0.0380181744694709,0.0869631990790367,0.0343093276023864
0,alabama,66,"Alabama had an estimated population of under 10,000 people in 1810, but it increased to more than 300,000 people by 1830.",0.02,0.1013741418719291,0.0461546704173088,0.0272065997123718,0.056655753403902,0.0299426708370447,0.4176644384860992,0.0417572446167469,0.0634155049920082,0.0819228887557983,0.1339060813188552
0,alabama,67,"Most Native American tribes were completely removed from the state within a few years of the passage of the Indian Removal Act by Congress in 1830.From 1826 to 1846, Tuscaloosa served as Alabama's capital.",0.05,0.0285977516323328,0.1210956200957298,0.0475312322378158,0.0236025396734476,0.0142934489995241,0.0539235658943653,0.0169429387897253,0.088716872036457,0.543982982635498,0.0613130033016204
0,alabama,68,"On January 30, 1846, the Alabama legislature announced it had voted to move the capital city from Tuscaloosa to Montgomery.",0.01,0.0441849790513515,0.151076465845108,0.1294391751289367,0.0741883516311645,0.0864874050021171,0.0882387086749076,0.0613401792943477,0.1862188577651977,0.0928459540009498,0.0859799534082412
0,alabama,69,The first legislative session in the new capital met in December 1847.,0.01,0.0620453245937824,0.157048612833023,0.047515045851469,0.0844441875815391,0.1177303344011306,0.0592579841613769,0.0793339535593986,0.2951088845729828,0.0514809489250183,0.0460347309708595
