,pid,name,sid,sentence,score,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
56,0,alabama,56,"The Yazoo lands were added to the territory in 1804, following the Yazoo land scandal.",0.13,0.050950735434889795,0.06604630983783863,0.0764342890237458,0.07249119519256056,0.028870852640829982,0.2512859936803579,0.2903490754775703,0.049775660526938735,0.07298314432846383,0.04081273229094222
57,0,alabama,57,Spain kept a claim on its former Spanish West Florida territory in what would become the coastal counties until the Adams–Onís Treaty officially ceded it to the United States in 1819.,0.14,0.01815294473199174,0.028535462979925798,0.01328279497101903,0.02852201593341306,0.023163804633077233,0.7872337937355042,0.030239669210277497,0.024268200743244962,0.018264081532834098,0.02833723157236818
58,0,alabama,58,"Before Mississippi's admission to statehood on December 10, 1817, the more sparsely settled eastern half of the territory was separated and named the Alabama Territory.",0.16,0.08630722265224904,0.02477501075481996,0.022183907800354064,0.14552896986715497,0.054188093531411144,0.3038989994674921,0.22727177666965873,0.06769875414902345,0.0431682396447286,0.024979021499166264
59,0,alabama,59,"The United States Congress created the Alabama Territory on March 3, 1817.",0.14,0.021784108749125154,0.026036250544711946,0.06183641187380999,0.04250709260813892,0.03877743335906416,0.06142877212259919,0.6386809319257736,0.05859046891564503,0.031156104616820814,0.019202413863968103
60,0,alabama,60,"St. Stephens, now abandoned, served as the territorial capital from 1817 to 1819.",0.27,0.05978264433797449,0.07853506966494024,0.2505275024101138,0.03933729876589496,0.06405373523011804,0.2824808699078858,0.06457508369348944,0.060544389951974156,0.07279410539194942,0.027369305468164386
61,0,alabama,61,"Alabama was admitted as the 22nd state on December 14, 1819, with Congress selecting Huntsville as the site for the first Constitutional Convention.",0.14,0.06045196217019111,0.0417728889209684,0.02533862408308778,0.03583031878224574,0.059009579150006174,0.058043592574540524,0.5195333555340766,0.09634592782240362,0.07825557966716587,0.025418170762714
62,0,alabama,62,"From July 5 to August 2, 1819, delegates met to prepare the new state constitution.",0.14,0.0570980079297442,0.038554612325970086,0.07335523692891002,0.06613282390171663,0.052905541355721654,0.03662296744296327,0.37394456677138804,0.1591902570798993,0.08942494443617761,0.05277103772386908
63,0,alabama,63,"Huntsville served as temporary capital from 1819 to 1820, when the seat of government moved to Cahaba in Dallas County.",0.14,0.06548853223212063,0.051098390389233826,0.10120913670398295,0.07040228515397758,0.14362781592644752,0.1643971254583448,0.11881804098375141,0.16538775032386183,0.05995044695446268,0.05962046032072976
64,0,alabama,64,"Cahaba, now a ghost town, was the first permanent state capital from 1820 to 1825.",0.14,0.04897463554516435,0.04067486335989088,0.33663986772298815,0.08819101806730031,0.0849163938779384,0.1307393429800868,0.05684229778125882,0.11145214682910591,0.026105804508551954,0.07546364518348128
65,0,alabama,65,"The Alabama Fever land rush was underway when the state was admitted to the Union, with settlers and land speculators pouring into the state to take advantage of fertile land suitable for cotton cultivation.",0.13,0.06703089906368405,0.04117310734582134,0.029733812110498546,0.05397660187445581,0.07838660650886595,0.06256884939502924,0.4741560906171799,0.032409472740255296,0.057304842991288754,0.10325972596183419
66,0,alabama,66,"Part of the frontier in the 1820s and 1830s, its constitution provided for universal suffrage for white men.",0.14,0.020186989044304937,0.05312711534788832,0.046193297440186146,0.040448761044535785,0.0478645080467686,0.06618121154606342,0.5075720965862274,0.11733489464968443,0.04664521790109575,0.05444591543637216
